DateTime,Junction,Vehicles,ID,Temperature (°C),Wind Speed (km/h),Precipitation (mm),Humidity (%),Is Holiday,IsWeekend,SyntheticCharge,DayOfWeek,HourOfDay,EstimatedFare,Distance_km
2017-04-11 19:00:00,3,17,20170411193,28.8,9.9,0.0,25,0,0,21.38,1,19,613.72,45
2017-04-11 20:00:00,3,26,20170411203,27.6,10.8,0.0,26,0,0,25.76,1,20,618.64,45
2017-04-11 21:00:00,3,23,20170411213,27.1,12.6,0.0,26,0,0,24.21,1,21,616.64,45
2017-04-11 22:00:00,3,23,20170411223,26.4,13.4,0.0,26,0,0,24.14,1,22,616.36,45
2017-04-11 23:00:00,3,18,20170411233,25.5,12.5,0.0,28,0,0,21.55,1,23,613.0,45
2017-04-12 00:00:00,3,17,20170412003,24.4,12.7,0.0,31,0,0,20.94,2,0,611.96,45
2017-04-12 01:00:00,3,14,20170412013,23.7,12.1,0.0,31,0,0,19.37,2,1,609.88,45
2017-04-12 02:00:00,3,12,20170412023,23.0,10.9,0.0,33,0,0,18.3,2,2,608.4,45
2017-04-12 03:00:00,3,7,20170412033,22.1,10.3,0.0,35,0,0,15.71,2,3,605.04,45
2017-04-12 04:00:00,3,7,20170412043,21.5,10.4,0.0,37,0,0,15.65,2,4,604.8,45
2017-04-12 05:00:00,3,8,20170412053,21.1,10.8,0.0,40,0,0,16.11,2,5,605.24,45
2017-04-12 06:00:00,3,5,20170412063,21.5,12.1,0.0,41,0,0,14.65,2,6,603.6,45
2017-04-12 07:00:00,3,8,20170412073,24.4,14.4,0.0,37,0,0,16.44,2,7,606.56,45
2017-04-12 08:00:00,3,13,20170412083,28.2,14.5,0.0,31,0,0,19.32,2,8,611.08,45
2017-04-12 09:00:00,3,12,20170412093,31.6,16.8,0.0,25,0,0,19.16,2,9,611.84,45
2017-04-12 10:00:00,3,21,20170412103,34.2,19.0,0.0,21,0,0,23.92,2,10,618.28,45
2017-04-12 11:00:00,3,25,20170412113,36.0,21.7,0.0,18,0,0,26.1,2,11,621.4,45
2017-04-12 12:00:00,3,29,20170412123,37.2,22.8,0.0,16,0,0,28.22,2,12,624.28,45
2017-04-12 13:00:00,3,21,20170412133,38.1,23.5,0.0,14,0,0,24.31,2,13,619.84,45
2017-04-12 14:00:00,3,30,20170412143,38.4,24.4,0.0,13,0,0,28.84,2,14,625.36,45
2017-04-12 15:00:00,3,26,20170412153,38.4,25.2,0.0,12,0,0,26.84,2,15,622.96,45
2017-04-12 16:00:00,3,24,20170412163,38.0,23.4,0.0,12,0,0,25.8,2,16,621.6,45
2017-04-12 17:00:00,3,22,20170412173,36.8,12.3,0.0,15,0,0,24.68,2,17,619.92,45
2017-04-12 18:00:00,3,22,20170412183,31.2,10.8,0.0,26,0,0,24.12,2,18,617.68,45
2017-04-12 19:00:00,3,24,20170412193,28.5,11.2,0.0,29,0,0,24.85,2,19,617.8,45
2017-04-12 20:00:00,3,21,20170412203,26.8,12.0,0.0,32,0,0,23.18,2,20,615.32,45
2017-04-12 21:00:00,3,32,20170412213,26.1,11.2,0.0,32,0,0,28.61,2,21,621.64,45
2017-04-12 22:00:00,3,26,20170412223,26.9,12.6,0.0,28,0,0,25.69,2,22,618.36,45
2017-04-12 23:00:00,3,17,20170412233,26.4,14.2,0.0,29,0,0,21.14,2,23,612.76,45
2017-04-13 00:00:00,3,14,20170413003,25.1,11.1,0.0,33,0,0,19.51,3,0,610.44,45
2017-04-13 01:00:00,3,13,20170413013,22.6,11.9,0.0,41,0,0,18.76,3,1,608.84,45
2017-04-13 02:00:00,3,9,20170413023,25.5,5.4,0.0,32,0,0,17.05,3,2,607.6,45
2017-04-13 03:00:00,3,8,20170413033,24.4,5.2,0.0,35,0,0,16.44,3,3,606.56,45
2017-04-13 04:00:00,3,6,20170413043,22.2,5.3,0.0,41,0,0,15.22,3,4,604.48,45
2017-04-13 05:00:00,3,7,20170413053,19.5,6.9,0.0,53,0,0,15.45,3,5,604.0,45
2017-04-13 06:00:00,3,6,20170413063,20.8,4.7,0.0,51,0,0,15.08,3,6,603.92,45
2017-04-13 07:00:00,3,13,20170413073,24.8,8.1,0.0,41,0,0,18.98,3,7,609.72,45
2017-04-13 08:00:00,3,8,20170413083,29.3,7.3,0.0,31,0,0,16.93,3,8,608.52,45
2017-04-13 09:00:00,3,10,20170413093,32.9,7.8,0.0,24,0,0,18.29,3,9,611.16,45
2017-04-13 10:00:00,3,15,20170413103,35.3,7.3,0.0,19,0,0,21.03,3,10,615.12,45
2017-04-13 11:00:00,3,21,20170413113,36.8,7.1,0.0,17,0,0,24.18,3,11,619.32,45
2017-04-13 12:00:00,3,26,20170413123,37.7,8.9,0.0,14,0,0,26.77,3,12,622.68,45
2017-04-13 13:00:00,3,17,20170413133,38.1,10.0,0.0,14,0,0,22.31,3,13,617.44,45
2017-04-13 14:00:00,3,26,20170413143,38.4,11.1,0.0,13,0,0,26.84,3,14,622.96,45
2017-04-13 15:00:00,3,23,20170413153,38.3,11.8,0.0,13,0,0,25.33,3,15,621.12,45
2017-04-13 16:00:00,3,20,20170413163,37.8,10.9,0.0,13,0,0,23.78,3,16,619.12,45
2017-04-13 17:00:00,3,22,20170413173,36.4,4.8,0.0,20,0,0,24.64,3,17,619.76,45
2017-04-13 18:00:00,3,19,20170413183,32.9,7.6,0.0,28,0,0,22.79,3,18,616.56,45
2017-04-13 19:00:00,3,19,20170413193,28.6,10.7,0.0,34,0,0,22.36,3,19,614.84,45
2017-04-13 20:00:00,3,24,20170413203,27.2,11.7,0.0,33,0,0,24.72,3,20,617.28,45
2017-04-13 21:00:00,3,32,20170413213,26.2,10.3,0.0,34,0,0,28.62,3,21,621.68,45
2017-04-13 22:00:00,3,24,20170413223,24.8,10.5,0.0,39,0,0,24.48,3,22,616.32,45
2017-04-13 23:00:00,3,20,20170413233,23.9,11.0,0.0,43,0,0,22.39,3,23,613.56,45
2017-04-14 00:00:00,3,16,20170414003,23.2,11.3,0.0,45,0,0,20.32,4,0,610.88,45
2017-04-14 01:00:00,3,13,20170414013,23.4,9.9,0.0,42,0,0,18.84,4,1,609.16,45
2017-04-14 02:00:00,3,10,20170414023,23.5,8.5,0.0,39,0,0,17.35,4,2,607.4,45
2017-04-14 03:00:00,3,8,20170414033,23.0,8.8,0.0,38,0,0,16.3,4,3,606.0,45
2017-04-14 04:00:00,3,4,20170414043,21.5,12.0,0.0,44,0,0,14.15,4,4,603.0,45
2017-04-14 05:00:00,3,6,20170414053,21.8,9.6,0.0,47,0,0,15.18,4,5,604.32,45
2017-04-14 06:00:00,3,8,20170414063,23.9,6.6,0.0,44,0,0,16.39,4,6,606.36,45
2017-04-14 07:00:00,3,8,20170414073,26.2,4.3,0.0,40,0,0,16.62,4,7,607.28,45
2017-04-14 08:00:00,3,9,20170414083,29.5,3.8,0.0,33,0,0,17.45,4,8,609.2,45
2017-04-14 09:00:00,3,14,20170414093,32.7,6.2,0.0,28,0,0,20.27,4,9,613.48,45
2017-04-14 10:00:00,3,18,20170414103,35.6,9.2,0.0,23,0,0,22.56,4,10,617.04,45
2017-04-14 11:00:00,3,20,20170414113,37.5,10.5,0.0,18,0,0,23.75,4,11,619.0,45
2017-04-14 12:00:00,3,18,20170414123,38.4,8.7,0.0,16,0,0,22.84,4,12,618.16,45
2017-04-14 13:00:00,3,19,20170414133,38.8,6.3,0.0,15,0,0,23.38,4,13,618.92,45
2017-04-14 14:00:00,3,21,20170414143,39.0,5.8,0.0,15,0,0,24.4,4,14,620.2,45
2017-04-14 15:00:00,3,16,20170414153,39.0,8.3,0.0,14,0,0,21.9,4,15,617.2,45
2017-04-14 16:00:00,3,23,20170414163,38.6,9.1,0.0,15,0,0,25.36,4,16,621.24,45
2017-04-14 17:00:00,3,24,20170414173,37.4,9.8,0.0,17,0,0,25.74,4,17,621.36,45
2017-04-14 18:00:00,3,18,20170414183,32.2,10.8,0.0,26,0,0,22.22,4,18,615.68,45
2017-04-14 19:00:00,3,16,20170414193,30.5,6.9,0.0,26,0,0,21.05,4,19,613.8,45
2017-04-14 20:00:00,3,19,20170414203,30.5,5.9,0.0,25,0,0,22.55,4,20,615.6,45
2017-04-14 21:00:00,3,17,20170414213,28.6,8.3,0.0,31,0,0,21.36,4,21,613.64,45
2017-04-14 22:00:00,3,18,20170414223,26.1,9.2,0.0,36,0,0,21.61,4,22,613.24,45
2017-04-14 23:00:00,3,15,20170414233,28.0,4.8,0.0,32,0,0,20.3,4,23,612.2,45
2017-04-15 00:00:00,3,18,20170415003,27.2,1.9,0.0,34,0,1,23.72,5,0,663.68,45
2017-04-15 01:00:00,3,12,20170415013,23.3,8.8,0.0,45,0,1,20.33,5,1,658.52,45
2017-04-15 02:00:00,3,10,20170415023,23.5,4.0,0.0,44,0,1,19.35,5,2,657.4,45
2017-04-15 03:00:00,3,5,20170415033,24.9,5.1,0.0,39,0,1,16.99,5,3,654.96,45
2017-04-15 04:00:00,3,5,20170415043,22.2,7.1,0.0,47,0,1,16.72,5,4,653.88,45
2017-04-15 05:00:00,3,5,20170415053,21.1,8.7,0.0,56,0,1,16.61,5,5,653.44,45
2017-04-15 06:00:00,3,9,20170415063,21.9,6.4,0.0,62,0,1,18.69,5,6,656.16,45
2017-04-15 07:00:00,3,7,20170415073,25.5,6.3,0.0,44,0,1,18.05,5,7,656.4,45
2017-04-15 08:00:00,3,11,20170415083,29.9,6.5,0.0,34,0,1,20.49,5,8,660.56,45
2017-04-15 09:00:00,3,11,20170415093,33.7,5.2,0.0,27,0,1,20.87,5,9,662.08,45
2017-04-15 10:00:00,3,12,20170415103,36.8,7.8,0.0,20,0,1,21.68,5,10,663.92,45
2017-04-15 11:00:00,3,11,20170415113,38.3,9.5,0.0,16,0,1,21.33,5,11,663.92,45
2017-04-15 12:00:00,3,15,20170415123,39.2,13.4,0.0,15,0,1,23.42,5,12,666.68,45
2017-04-15 13:00:00,3,14,20170415133,39.4,16.9,0.0,15,0,1,22.94,5,13,666.16,45
2017-04-15 14:00:00,3,22,20170415143,39.5,18.2,0.0,12,0,1,26.95,5,14,671.0,45
2017-04-15 15:00:00,3,19,20170415153,39.2,16.3,0.0,11,0,1,25.42,5,15,669.08,45
2017-04-15 16:00:00,3,21,20170415163,38.6,15.5,0.0,12,0,1,26.36,5,16,670.04,45
2017-04-15 17:00:00,3,15,20170415173,37.7,12.5,0.0,15,0,1,23.27,5,17,666.08,45
2017-04-15 18:00:00,3,21,20170415183,32.2,11.3,0.0,25,0,1,25.72,5,18,667.48,45
2017-04-15 19:00:00,3,44,20170415193,29.8,11.4,0.0,26,0,1,36.98,5,19,680.32,45
2017-04-15 20:00:00,3,65,20170415203,28.2,11.0,0.0,30,0,1,47.32,5,20,692.28,45
2017-04-15 21:00:00,3,49,20170415213,27.9,8.8,0.0,29,0,1,39.29,5,21,682.56,45
2017-04-15 22:00:00,3,26,20170415223,27.2,10.2,0.0,29,0,1,27.72,5,22,668.48,45
2017-04-15 23:00:00,3,23,20170415233,25.2,9.6,0.0,32,0,1,26.02,5,23,665.88,45
2017-04-16 00:00:00,3,21,20170416003,23.7,9.5,0.0,36,0,1,24.87,6,0,664.08,45
2017-04-16 01:00:00,3,13,20170416013,23.0,10.2,0.0,39,0,1,20.8,6,1,659.0,45
2017-04-16 02:00:00,3,9,20170416023,22.9,11.9,0.0,38,0,1,18.79,6,2,656.56,45
2017-04-16 03:00:00,3,6,20170416033,22.5,12.5,0.0,39,0,1,17.25,6,3,654.6,45
2017-04-16 04:00:00,3,9,20170416043,22.3,12.4,0.0,39,0,1,18.73,6,4,656.32,45
2017-04-16 05:00:00,3,5,20170416053,22.7,5.2,0.0,42,0,1,16.77,6,5,654.08,45
2017-04-16 06:00:00,3,5,20170416063,22.7,4.7,0.0,44,0,1,16.77,6,6,654.08,45
2017-04-16 07:00:00,3,8,20170416073,25.9,4.8,0.0,39,0,1,18.59,6,7,657.16,45
2017-04-16 08:00:00,3,12,20170416083,29.4,4.3,0.0,31,0,1,20.94,6,8,660.96,45
2017-04-16 09:00:00,3,11,20170416093,32.2,3.5,0.0,27,0,1,20.72,6,9,661.48,45
2017-04-16 10:00:00,3,12,20170416103,34.4,1.0,0.0,24,0,1,21.44,6,10,662.96,45
2017-04-16 11:00:00,3,21,20170416113,36.3,1.6,0.0,22,0,1,26.13,6,11,669.12,45
2017-04-16 12:00:00,3,17,20170416123,37.8,5.2,0.0,20,0,1,24.28,6,12,667.32,45
2017-04-16 13:00:00,3,16,20170416133,38.7,8.7,0.0,20,0,1,23.87,6,13,667.08,45
2017-04-16 14:00:00,3,18,20170416143,39.0,10.0,0.0,20,0,1,24.9,6,14,668.4,45
2017-04-16 15:00:00,3,17,20170416153,39.1,10.9,0.0,19,0,1,24.41,6,15,667.84,45
2017-04-16 16:00:00,3,15,20170416163,38.8,10.7,0.0,18,0,1,23.38,6,16,666.52,45
2017-04-16 17:00:00,3,20,20170416173,37.9,7.6,0.0,24,0,1,25.79,6,17,669.16,45
2017-04-16 18:00:00,3,23,20170416183,34.5,8.4,0.0,31,0,1,26.95,6,18,669.6,45
2017-04-16 19:00:00,3,22,20170416193,31.2,10.0,0.0,39,0,1,26.12,6,19,667.68,45
2017-04-16 20:00:00,3,54,20170416203,30.0,9.5,0.0,42,0,1,42.0,6,20,686.4,45
2017-04-16 21:00:00,3,61,20170416213,28.7,8.9,0.0,45,0,1,45.37,6,21,690.08,45
2017-04-16 22:00:00,3,43,20170416223,27.6,9.5,0.0,48,0,1,36.26,6,22,678.84,45
2017-04-16 23:00:00,3,30,20170416233,27.0,7.6,0.0,49,0,1,29.7,6,23,670.8,45
2017-04-17 00:00:00,3,20,20170417003,26.9,9.7,0.0,48,0,0,22.69,0,0,614.76,45
2017-04-17 01:00:00,3,12,20170417013,25.9,8.1,0.0,51,0,0,18.59,0,1,609.56,45
2017-04-17 02:00:00,3,7,20170417023,25.6,9.0,0.0,52,0,0,16.06,0,2,606.44,45
2017-04-17 03:00:00,3,9,20170417033,24.5,7.1,0.0,57,0,0,16.95,0,3,607.2,45
2017-04-17 04:00:00,3,9,20170417043,24.3,7.9,0.0,58,0,0,16.93,0,4,607.12,45
2017-04-17 05:00:00,3,8,20170417053,24.2,8.7,0.0,61,0,0,16.42,0,5,606.48,45
2017-04-17 06:00:00,3,10,20170417063,25.1,11.7,0.0,59,0,0,17.51,0,6,608.04,45
2017-04-17 07:00:00,3,12,20170417073,27.5,14.0,0.0,53,0,0,18.75,0,7,610.2,45
2017-04-17 08:00:00,3,15,20170417083,30.3,15.5,0.0,45,0,0,20.53,0,8,613.12,45
2017-04-17 09:00:00,3,17,20170417093,33.1,15.8,0.0,38,0,0,21.81,0,9,615.44,45
2017-04-17 10:00:00,3,30,20170417103,35.7,13.7,0.0,31,0,0,28.57,0,10,624.28,45
2017-04-17 11:00:00,3,31,20170417113,37.8,10.2,0.0,26,0,0,29.28,0,11,625.72,45
2017-04-17 12:00:00,3,30,20170417123,39.1,6.5,0.0,23,0,0,28.91,0,12,625.64,45
2017-04-17 13:00:00,3,27,20170417133,40.0,4.9,0.0,19,0,0,27.5,0,13,624.2,45
2017-04-17 14:00:00,3,33,20170417143,40.4,8.2,0.0,18,0,0,30.54,0,14,627.96,45
2017-04-17 15:00:00,3,25,20170417153,40.3,10.4,0.0,17,0,0,26.53,0,15,623.12,45
2017-04-17 16:00:00,3,28,20170417163,39.8,10.7,0.0,18,0,0,27.98,0,16,624.72,45
2017-04-17 17:00:00,3,27,20170417173,38.9,9.8,0.0,23,0,0,27.39,0,17,623.76,45
2017-04-17 18:00:00,3,28,20170417183,34.0,9.8,0.0,37,0,0,27.4,0,18,622.4,45
2017-04-17 19:00:00,3,41,20170417193,31.5,10.1,0.0,40,0,0,33.65,0,19,629.2,45
2017-04-17 20:00:00,3,48,20170417203,30.4,9.1,0.0,42,0,0,37.04,0,20,632.96,45
2017-04-17 21:00:00,3,41,20170417213,29.1,9.7,0.0,45,0,0,33.41,0,21,628.24,45
2017-04-17 22:00:00,3,30,20170417223,28.3,8.8,0.0,47,0,0,27.83,0,22,621.32,45
2017-04-17 23:00:00,3,28,20170417233,26.9,8.9,0.0,53,0,0,26.69,0,23,619.56,45
2017-04-18 00:00:00,3,21,20170418003,26.9,7.9,0.0,51,0,0,23.19,1,0,615.36,45
2017-04-18 01:00:00,3,14,20170418013,25.3,9.7,0.0,55,0,0,19.53,1,1,610.52,45
2017-04-18 02:00:00,3,13,20170418023,24.6,9.7,0.0,57,0,0,18.96,1,2,609.64,45
2017-04-18 03:00:00,3,7,20170418033,24.5,8.4,0.0,57,0,0,15.95,1,3,606.0,45
2017-04-18 04:00:00,3,9,20170418043,23.9,7.2,0.0,58,0,0,16.89,1,4,606.96,45
2017-04-18 05:00:00,3,12,20170418053,24.9,4.9,0.0,60,0,0,18.49,1,5,609.16,45
2017-04-18 06:00:00,3,9,20170418063,24.9,3.3,0.0,71,0,0,16.99,1,6,607.36,45
2017-04-18 07:00:00,3,10,20170418073,28.0,3.0,0.0,53,0,0,17.8,1,7,609.2,45
2017-04-18 08:00:00,3,16,20170418083,31.2,2.9,0.0,42,0,0,21.12,1,8,614.08,45
2017-04-18 09:00:00,3,18,20170418093,33.9,2.3,0.0,36,0,0,22.39,1,9,616.36,45
2017-04-18 10:00:00,3,24,20170418103,36.2,2.3,0.0,31,0,0,25.62,1,10,620.88,45
2017-04-18 11:00:00,3,32,20170418113,38.0,4.2,0.0,27,0,0,29.8,1,11,626.4,45
2017-04-18 12:00:00,3,25,20170418123,39.3,8.3,0.0,23,0,0,26.43,1,12,622.72,45
2017-04-18 13:00:00,3,25,20170418133,40.2,11.4,0.0,20,0,0,26.52,1,13,623.08,45
2017-04-18 14:00:00,3,24,20170418143,41.0,13.5,0.0,16,0,0,26.1,1,14,622.8,45
2017-04-18 15:00:00,3,25,20170418153,41.2,16.4,0.0,14,0,0,26.62,1,15,623.48,45
2017-04-18 16:00:00,3,23,20170418163,41.0,14.9,0.0,13,0,0,25.6,1,16,622.2,45
2017-04-18 17:00:00,3,30,20170418173,39.7,7.4,0.0,19,0,0,28.97,1,17,625.88,45
2017-04-18 18:00:00,3,29,20170418183,36.9,6.8,0.0,26,0,0,28.19,1,18,624.16,45
2017-04-18 19:00:00,3,32,20170418193,32.7,9.0,0.0,31,0,0,29.27,1,19,624.28,45
2017-04-18 20:00:00,3,36,20170418203,29.8,11.5,0.0,33,0,0,30.98,1,20,625.52,45
2017-04-18 21:00:00,3,36,20170418213,28.7,10.7,0.0,33,0,0,30.87,1,21,625.08,45
2017-04-18 22:00:00,3,24,20170418223,27.7,11.4,0.0,34,0,0,24.77,1,22,617.48,45
2017-04-18 23:00:00,3,19,20170418233,26.9,12.5,0.0,35,0,0,22.19,1,23,614.16,45
2017-04-19 00:00:00,3,18,20170419003,30.5,7.4,0.0,25,0,0,22.05,2,0,615.0,45
2017-04-19 01:00:00,3,15,20170419013,27.1,5.4,0.0,31,0,0,20.21,2,1,611.84,45
2017-04-19 02:00:00,3,12,20170419023,24.5,9.1,0.0,35,0,0,18.45,2,2,609.0,45
2017-04-19 03:00:00,3,7,20170419033,25.7,13.4,0.0,28,0,0,16.07,2,3,606.48,45
2017-04-19 04:00:00,3,6,20170419043,25.3,12.5,0.0,27,0,0,15.53,2,4,605.72,45
2017-04-19 05:00:00,3,10,20170419053,24.7,13.4,0.0,32,0,0,17.47,2,5,607.88,45
2017-04-19 06:00:00,3,9,20170419063,26.5,10.1,0.0,28,0,0,17.15,2,6,608.0,45
2017-04-19 07:00:00,3,10,20170419073,29.6,11.3,0.0,26,0,0,17.96,2,7,609.84,45
2017-04-19 08:00:00,3,14,20170419083,32.4,7.9,0.0,24,0,0,20.24,2,8,613.36,45
2017-04-19 09:00:00,3,19,20170419093,35.1,10.8,0.0,20,0,0,23.01,2,9,617.44,45
2017-04-19 10:00:00,3,21,20170419103,37.2,12.4,0.0,17,0,0,24.22,2,10,619.48,45
2017-04-19 11:00:00,3,28,20170419113,38.7,11.7,0.0,16,0,0,27.87,2,11,624.28,45
2017-04-19 12:00:00,3,28,20170419123,39.9,11.5,0.0,15,0,0,27.99,2,12,624.76,45
2017-04-19 13:00:00,3,31,20170419133,40.6,11.2,0.0,14,0,0,29.56,2,13,626.84,45
2017-04-19 14:00:00,3,36,20170419143,41.0,12.0,0.0,14,0,0,32.1,2,14,630.0,45
2017-04-19 15:00:00,3,34,20170419153,41.0,11.0,0.0,14,0,0,31.1,2,15,628.8,45
2017-04-19 16:00:00,3,33,20170419163,40.6,11.2,0.0,14,0,0,30.56,2,16,628.04,45
2017-04-19 17:00:00,3,44,20170419173,39.0,6.1,0.0,19,0,0,35.9,2,17,634.0,45
2017-04-19 18:00:00,3,67,20170419183,34.9,9.0,0.0,29,0,0,46.99,2,18,646.16,45
2017-04-19 19:00:00,3,52,20170419193,36.2,6.2,0.0,22,0,0,39.62,2,19,637.68,45
2017-04-19 20:00:00,3,54,20170419203,35.0,2.3,0.0,24,0,0,40.5,2,20,638.4,45
2017-04-19 21:00:00,3,69,20170419213,34.4,4.7,0.0,24,0,0,47.94,2,21,647.16,45
2017-04-19 22:00:00,3,52,20170419223,29.1,9.9,0.0,33,0,0,38.91,2,22,634.84,45
2017-04-19 23:00:00,3,52,20170419233,27.0,12.2,0.0,33,0,0,38.7,2,23,634.0,45
2017-04-20 00:00:00,3,77,20170420003,27.5,8.7,0.0,29,0,0,51.25,3,0,649.2,45
2017-04-20 01:00:00,3,31,20170420013,25.8,7.4,0.0,35,0,0,28.08,3,1,620.92,45
2017-04-20 02:00:00,3,17,20170420023,25.2,6.8,0.0,37,0,0,21.02,3,2,612.28,45
2017-04-20 03:00:00,3,15,20170420033,25.7,6.9,0.0,36,0,0,20.07,3,3,611.28,45
2017-04-20 04:00:00,3,12,20170420043,27.5,7.2,0.0,31,0,0,18.75,3,4,610.2,45
2017-04-20 05:00:00,3,15,20170420053,24.7,7.4,0.0,43,0,0,19.97,3,5,610.88,45
2017-04-20 06:00:00,3,17,20170420063,25.3,7.6,0.0,53,0,0,21.03,3,6,612.32,45
2017-04-20 07:00:00,3,24,20170420073,29.4,7.6,0.0,30,0,0,24.94,3,7,618.16,45
2017-04-20 08:00:00,3,31,20170420083,33.1,5.1,0.0,24,0,0,28.81,3,8,623.84,45
2017-04-20 09:00:00,3,33,20170420093,35.4,6.4,0.0,22,0,0,30.04,3,9,625.96,45
2017-04-20 10:00:00,3,49,20170420103,37.0,8.0,0.0,22,0,0,38.2,3,10,636.2,45
2017-04-20 11:00:00,3,53,20170420113,38.5,8.0,0.0,22,0,0,40.35,3,11,639.2,45
2017-04-20 12:00:00,3,54,20170420123,39.8,7.7,0.0,21,0,0,40.98,3,12,640.32,45
2017-04-20 13:00:00,3,36,20170420133,40.8,7.4,0.0,18,0,0,32.08,3,13,629.92,45
2017-04-20 14:00:00,3,41,20170420143,41.4,8.6,0.0,16,0,0,34.64,3,14,633.16,45
2017-04-20 15:00:00,3,43,20170420153,41.4,8.1,0.0,17,0,0,35.64,3,15,634.36,45
2017-04-20 16:00:00,3,33,20170420163,41.0,6.9,0.0,17,0,0,30.6,3,16,628.2,45
2017-04-20 17:00:00,3,39,20170420173,38.9,14.7,0.0,19,0,0,33.39,3,17,630.96,45
2017-04-20 18:00:00,3,35,20170420183,36.8,7.6,0.0,21,0,0,31.18,3,18,627.72,45
2017-04-20 19:00:00,3,39,20170420193,33.9,7.7,0.0,27,0,0,32.89,3,19,628.96,45
2017-04-20 20:00:00,3,39,20170420203,31.7,10.6,0.0,30,0,0,32.67,3,20,628.08,45
2017-04-20 21:00:00,3,45,20170420213,30.7,8.7,0.0,32,0,0,35.57,3,21,631.28,45
2017-04-20 22:00:00,3,32,20170420223,29.9,8.7,0.0,35,0,0,28.99,3,22,623.16,45
2017-04-20 23:00:00,3,28,20170420233,34.0,6.2,0.0,26,0,0,27.4,3,23,622.4,45
2017-04-21 00:00:00,3,31,20170421003,28.3,10.0,0.0,37,0,0,28.33,4,0,621.92,45
2017-04-21 01:00:00,3,16,20170421013,28.2,13.4,0.0,37,0,0,20.82,4,1,612.88,45
2017-04-21 02:00:00,3,14,20170421023,27.0,9.5,0.0,45,0,0,19.7,4,2,611.2,45
2017-04-21 03:00:00,3,11,20170421033,25.8,8.5,0.0,55,0,0,18.08,4,3,608.92,45
2017-04-21 04:00:00,3,8,20170421043,25.6,11.4,0.0,62,0,0,16.56,4,4,607.04,45
2017-04-21 05:00:00,3,12,20170421053,26.2,16.8,0.0,61,0,0,18.62,4,5,609.68,45
2017-04-21 06:00:00,3,12,20170421063,27.0,18.5,0.0,65,0,0,18.7,4,6,610.0,45
2017-04-21 07:00:00,3,12,20170421073,28.7,19.2,0.0,61,0,0,18.87,4,7,610.68,45
2017-04-21 08:00:00,3,15,20170421083,31.5,19.1,0.0,50,0,0,20.65,4,8,613.6,45
2017-04-21 09:00:00,3,22,20170421093,34.5,15.1,0.0,36,0,0,24.45,4,9,619.0,45
2017-04-21 10:00:00,3,26,20170421103,36.5,8.7,0.0,28,0,0,26.65,4,10,622.2,45
2017-04-21 11:00:00,3,35,20170421113,37.8,7.4,0.0,26,0,0,31.28,4,11,628.12,45
2017-04-21 12:00:00,3,50,20170421123,38.8,6.8,0.0,24,0,0,38.88,4,12,637.52,45
2017-04-21 13:00:00,3,32,20170421133,39.4,5.2,0.0,22,0,0,29.94,4,13,626.96,45
2017-04-21 14:00:00,3,35,20170421143,39.9,5.0,0.0,21,0,0,31.49,4,14,628.96,45
2017-04-21 15:00:00,3,35,20170421153,40.3,7.9,0.0,21,0,0,31.53,4,15,629.12,45
2017-04-21 16:00:00,3,41,20170421163,40.6,12.4,0.0,20,0,0,34.56,4,16,632.84,45
2017-04-21 17:00:00,3,32,20170421173,38.7,13.1,0.0,18,0,0,29.87,4,17,626.68,45
2017-04-21 18:00:00,3,32,20170421183,34.6,8.3,0.0,31,0,0,29.46,4,18,625.04,45
2017-04-21 19:00:00,3,39,20170421193,33.4,16.9,0.0,37,0,0,32.84,4,19,628.76,45
2017-04-21 20:00:00,3,34,20170421203,32.6,9.3,0.0,44,0,0,30.26,4,20,625.44,45
2017-04-21 21:00:00,3,32,20170421213,30.5,6.8,0.0,51,0,0,29.05,4,21,623.4,45
2017-04-21 22:00:00,3,31,20170421223,30.4,3.8,0.0,53,0,0,28.54,4,22,622.76,45
2017-04-21 23:00:00,3,28,20170421233,29.0,6.5,0.0,57,0,0,26.9,4,23,620.4,45
2017-04-22 00:00:00,3,26,20170422003,29.9,7.5,0.0,52,0,1,27.99,5,0,669.56,45
2017-04-22 01:00:00,3,17,20170422013,29.2,14.3,0.0,56,0,1,23.42,5,1,663.88,45
2017-04-22 02:00:00,3,15,20170422023,27.5,5.2,0.0,61,0,1,22.25,5,2,662.0,45
2017-04-22 03:00:00,3,12,20170422033,29.4,0.4,0.0,53,0,1,20.94,5,3,660.96,45
2017-04-22 04:00:00,3,9,20170422043,28.1,4.6,0.0,60,0,1,19.31,5,4,658.64,45
2017-04-22 05:00:00,3,10,20170422053,26.3,7.5,0.0,72,0,1,19.63,5,5,658.52,45
2017-04-22 06:00:00,3,9,20170422063,27.3,10.8,0.0,65,0,1,19.23,5,6,658.32,45
2017-04-22 07:00:00,3,12,20170422073,29.0,13.7,0.0,59,0,1,20.9,5,7,660.8,45
2017-04-22 08:00:00,3,18,20170422083,31.2,12.9,0.0,54,0,1,24.12,5,8,665.28,45
2017-04-22 09:00:00,3,18,20170422093,33.4,11.2,0.0,47,0,1,24.34,5,9,666.16,45
2017-04-22 10:00:00,3,22,20170422103,35.3,9.7,0.0,41,0,1,26.53,5,10,669.32,45
2017-04-22 11:00:00,3,22,20170422113,37.2,9.4,0.0,35,0,1,26.72,5,11,670.08,45
